,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
3379,tramlol,tramadol,False,False,False,
3380,tramoalol,tramadol,False,False,False,
3381,tramdialol,tramadol,False,False,False,
3382,tramasol,tramadol,tramadol,True,True,
3383,ultracet,tramadol,tramadol,True,True,
3384,ultram,tramadol,tramadol,True,True,
3385,rybix,tramadol,False,False,True,
3386,trocar,tramadol,False,False,False,
3387,cymbalta,tramadol,duloxetine,False,False,
3388,dolophine,tramadol,methadone,False,False,
3389,endocet,tramadol,oxycodone,False,False,
3390,ferndale_113,tramadol,False,False,False,
3391,geodon,tramadol,ziprasidone,False,False,
3392,inactivity,tramadol,False,False,False,
3393,isoclin,tramadol,False,False,False,
3394,jolodin,tramadol,False,False,False,
3395,kadian,tramadol,morphine,False,False,
3396,lemsip,tramadol,False,False,False,
3397,lofrans,tramadol,False,False,False,
3398,oradol,tramadol,False,False,False,
3399,oxycet,tramadol,hydrocodone,False,False,
3400,oxycodone,tramadol,oxycodone,False,False,
3401,pamelor,tramadol,nortriptyline,False,False,
3402,percocet,tramadol,oxycodone,False,False,
3403,prelor,tramadol,False,False,False,
3404,quinidex,tramadol,False,False,False,
3405,ritalin,tramadol,methylphenidate,False,False,
3406,rofedex,tramadol,False,False,False,
3407,ryzolt,tramadol,False,False,True,
3408,solu-medrol,tramadol,False,False,False,
3409,streamate,tramadol,False,False,False,
3410,talwin,tramadol,pentazocine,False,False,
3411,tramal,tramadol,tramadol,True,True,
3412,tradol,tramadol,ketorolac,False,True,
3413,tramacet,tramadol,tramadol,True,True,
3414,tramake,tramadol,False,False,True,
3415,tramalol,tramadol,tramadol,True,True,
3416,tramo-8,tramadol,False,False,False,
3417,tramol,tramadol,tramadol,True,True,
3418,traumaretic,tramadol,False,False,False,
3419,vicodin,tramadol,hydrocodone,False,False,
3420,rybix,tramadol,False,False,True,
3421,toradol,tramadol,ketorolac,False,False,
3422,dolophine,tramadol,methadone,False,False,
3423,tramal,tramadol,tramadol,True,True,
3424,traxalone,tramadol,False,False,False,
3425,pain_reliever,tramadol,False,False,False,
3426,tramal,tramadol,tramadol,True,True,
3427,zydol,tramadol,ketorolac,False,True,
3428,alleve,tramadol,False,False,False,
3429,pain_reliever,tramadol,False,False,False,
3430,tr_kawaguchi,tramadol,False,False,False,
3431,tramodol,tramadol,tramadol,True,True,
3432,rybix_ode,tramadol,False,False,False,
3433,tylox,tramadol,False,False,False,
3434,tramal,tramadol,tramadol,True,True,
3435,zydol,tramadol,ketorolac,False,True,
3436,dolac,tramadol,False,False,False,
3437,toradol,tramadol,ketorolac,False,False,
3438,tramundin,tramadol,False,False,True,
3439,tramal,tramadol,tramadol,True,True,
3440,tramacet,tramadol,tramadol,True,True,
3441,tradol,tramadol,ketorolac,False,True,
3442,tramundol,tramadol,False,False,False,
3443,tramadore,tramadol,False,False,True,
3444,dolopride,tramadol,False,False,False,
3445,ruminophen,tramadol,False,False,False,
3446,zydol,tramadol,ketorolac,False,True,
3447,tylex,tramadol,aflibercept,False,False,
3448,anadol,tramadol,False,False,False,
3449,tradore,tramadol,False,False,False,
3450,tramacet,tramadol,tramadol,True,True,
3451,ultracet,tramadol,tramadol,True,True,
3452,topalgic,tramadol,False,False,True,
3453,rybix_odt,tramadol,False,False,True,
3454,conzip,tramadol,tramadol,True,True,
3455,zydol,tramadol,ketorolac,False,True,
3456,ultram,tramadol,tramadol,True,True,
3457,tramadol_hydrochloride,tramadol,tramadol,True,True,
3458,tramadol_hcl,tramadol,tramadol,True,True,
3459,zamadol,tramadol,False,False,True,
3460,comodol,tramadol,False,False,False,
3461,doltran,tramadol,False,False,False,
3462,painadol,tramadol,False,False,False,
3463,tradore,tramadol,False,False,False,
3464,tradol,tramadol,ketorolac,False,True,
3465,ultram,tramadol,tramadol,True,True,
3466,zydol,tramadol,ketorolac,False,True,
3467,traumadol,tramadol,tramadol,True,True,
3468,tramdol,tramadol,tramadol,True,True,
3469,tramudol,tramadol,False,False,True,
3470,trinaler,tramadol,False,False,False,
3471,tramalol,tramadol,tramadol,True,True,
3472,tramacet,tramadol,tramadol,True,True,
3473,tuppers,tramadol,False,False,False,
3474,conzip,tramadol,tramadol,True,True,
3475,zydol,tramadol,ketorolac,False,True,
3476,toradol,tramadol,ketorolac,False,False,
3477,ralivia,tramadol,tramadol,True,True,
3478,conzip,tramadol,tramadol,True,True,
3479,fusepaq_synalgos-dc,tramadol,False,False,False,
3480,tramal,tramadol,tramadol,True,True,
3481,zydol,tramadol,ketorolac,False,True,
3482,doltran,tramadol,False,False,False,
3483,painol,tramadol,False,False,False,
3484,ralivia,tramadol,tramadol,True,True,
3485,toradol,tramadol,ketorolac,False,False,
3486,topalgic,tramadol,False,False,True,
3487,dolzam,tramadol,False,False,True,
3488,tradol,tramadol,ketorolac,False,True,
3489,ultram,tramadol,tramadol,True,True,
3490,ultracet,tramadol,tramadol,True,True,
3491,cynomal,tramadol,False,False,False,
3492,norco,tramadol,hydrocodone,False,False,
3493,zydol,tramadol,ketorolac,False,True,
3494,transtec,tramadol,False,False,False,
3495,ryzolt,tramadol,False,False,True,
3496,conzip,tramadol,tramadol,True,True,
3497,toradol,tramadol,ketorolac,False,False,
3498,tramal,tramadol,tramadol,True,True,
3499,zytram,tramadol,False,False,True,
3500,navidol,tramadol,False,False,False,
3501,tramdol,tramadol,tramadol,True,True,
3502,tramdole,tramadol,False,False,True,
3503,tramdolol,tramadol,False,False,True,
3504,trymidol,tramadol,False,False,True,
3505,trymolid,tramadol,False,False,False,
3506,trymolidone,tramadol,False,False,False,
3507,tramidol,tramadol,tramadol,True,True,
3508,traminol,tramadol,False,False,True,
3509,tramuol,tramadol,False,False,False,
3510,tramyol,tramadol,False,False,False,
3511,ultram,tramadol,tramadol,True,True,
3512,tramodol,tramadol,tramadol,True,True,
3513,duradol,tramadol,False,False,False,
3514,dolotram,tramadol,False,False,True,
3515,tramacet,tramadol,tramadol,True,True,
3516,tradonal,tramadol,False,False,False,
3517,toradol,tramadol,ketorolac,False,False,
3518,tramagetic,tramadol,False,False,True,
3519,tramake,tramadol,False,False,True,
3520,tradonal,tramadol,False,False,False,
3521,zydol,tramadol,ketorolac,False,True,
3522,tramoans,tramadol,False,False,False,
3523,trams,tramadol,False,False,False,
3524,tramsibles,tramadol,False,False,False,
3525,tylenol_#3,tramadol,False,False,False,
3526,codeine,tramadol,codeine,False,False,
3527,tylenol_with_codeine,tramadol,codeine,False,False,
3528,percocet,tramadol,oxycodone,False,False,
3529,vicodin,tramadol,hydrocodone,False,False,
3530,norco,tramadol,hydrocodone,False,False,
3531,oxycodone,tramadol,oxycodone,False,False,
3532,tylenol_with_codeine_#3,tramadol,False,False,False,
3533,vicodin,tramadol,hydrocodone,False,False,
3534,percocet,tramadol,oxycodone,False,False,
3535,ultram,tramadol,tramadol,True,True,
3536,tramal,tramadol,tramadol,True,True,
3537,zydol,tramadol,ketorolac,False,True,
3538,tramacet,tramadol,tramadol,True,True,
3539,tradonal,tramadol,False,False,False,
3540,ultram,tramadol,tramadol,True,True,
3541,tramedol,tramadol,tramadol,True,True,
3542,doltran,tramadol,False,False,False,
3543,painadol,tramadol,False,False,False,
3544,topal,tramadol,False,False,False,
3545,zydol,tramadol,ketorolac,False,True,
3546,tramal,tramadol,tramadol,True,True,
3547,tramaless,tramadol,False,False,False,
3548,tramidol,tramadol,tramadol,True,True,
3549,tramodax,tramadol,False,False,False,
3550,tramdol,tramadol,tramadol,True,True,
3551,tramid,tramadol,False,False,False,
3552,dolophine,tramadol,methadone,False,False,
3553,tramal,tramadol,tramadol,True,True,
3554,painoff,tramadol,False,False,False,
3555,analgesic,tramadol,False,False,False,
3556,ultram,tramadol,tramadol,True,True,
3557,ultracet,tramadol,tramadol,True,True,
3558,analgesic,tramadol,False,False,False,
3559,conzip,tramadol,tramadol,True,True,
3560,ryzolt,tramadol,False,False,True,
3561,dolacet,tramadol,False,False,False,
3562,acetaminophen/tramadol,tramadol,False,False,True,
3563,advil/tramadol,tramadol,False,False,True,
3564,tramadol/ibuprofen,tramadol,False,False,True,
3565,zydol,tramadol,ketorolac,False,True,
3566,tramal,tramadol,tramadol,True,True,
3567,dromadol,tramadol,False,False,False,
3568,ralivia,tramadol,tramadol,True,True,
3569,suboxone,tramadol,buprenorphine,False,False,
3570,trashexadol,tramadol,False,False,False,
3571,sadol,tramadol,False,False,False,
3572,tradol,tramadol,ketorolac,False,True,
3573,tracadol,tramadol,False,False,True,
3574,tremadol,tramadol,tramadol,True,True,
3575,tramal,tramadol,tramadol,True,True,
3576,ultracet,tramadol,tramadol,True,True,
3577,anadol,tramadol,False,False,False,
3578,painol,tramadol,False,False,False,
3579,contramal,tramadol,False,False,True,
3580,dromadol,tramadol,False,False,False,
3581,ralivia,tramadol,tramadol,True,True,
3582,zapain,tramadol,False,False,False,
3583,treximet,tramadol,sumatriptan,False,False,
3584,toradol,tramadol,ketorolac,False,False,
3585,painaid,tramadol,False,False,False,
3586,tramal,tramadol,tramadol,True,True,
3587,dolol,tramadol,False,False,False,
3588,tramundin,tramadol,False,False,True,
3589,analgesic,tramadol,False,False,False,
3590,tramacet,tramadol,tramadol,True,True,
3591,tramal,tramadol,tramadol,True,True,
3592,ultram,tramadol,tramadol,True,True,
3593,ultracet,tramadol,tramadol,True,True,
3594,tylenol_4,tramadol,hydrocodone,False,False,
3595,tylenol_with_codeine,tramadol,codeine,False,False,
3596,tylenol_with_codeine,tramadol,codeine,False,False,
3597,percocet,tramadol,oxycodone,False,False,
3598,tylenol_3,tramadol,False,False,False,
3599,tramalol,tramadol,tramadol,True,True,
3600,dromadol,tramadol,False,False,False,
3601,tramodyl,tramadol,False,False,True,
3602,tryptamidol,tramadol,False,False,False,
3603,tramdol,tramadol,tramadol,True,True,
3604,stormadol,tramadol,False,False,False,
3605,sedram,tramadol,False,False,False,
3606,rodol,tramadol,False,False,False,
3607,probeal,tramadol,False,False,False,
3608,ortram,tramadol,False,False,True,
3609,novrad,tramadol,False,False,False,
3610,dolcontin,tramadol,False,False,False,
3611,analgesic,tramadol,False,False,False,
3612,tramdal,tramadol,False,False,True,
3613,tramol,tramadol,tramadol,True,True,
3614,tradonal,tramadol,False,False,False,
3615,rheumacam,tramadol,False,False,False,
3616,dolcet,tramadol,False,False,True,
3617,tramal,tramadol,tramadol,True,True,
3618,zydol,tramadol,ketorolac,False,True,
3619,tradonal,tramadol,False,False,False,
3620,ultram,tramadol,tramadol,True,True,
3621,rybix,tramadol,False,False,True,
3622,conzip,tramadol,tramadol,True,True,
3623,tramol,tramadol,tramadol,True,True,
3624,zamadol,tramadol,False,False,True,
3625,cyclazocine,tramadol,False,False,False,
3626,dexketoprofen,tramadol,dexketoprofen,False,True,
3627,fenoprofen,tramadol,fenoprofen,False,False,
3628,ibuprofen,tramadol,ibuprofen,False,False,
3629,ketoprofen,tramadol,ketoprofen,False,False,
3630,naproxen,tramadol,naproxen,False,False,
3631,piroxicam,tramadol,piroxicam,False,False,
3632,zamadol,tramadol,False,False,True,
3633,tramadasol,tramadol,False,False,False,
3634,ryzolt,tramadol,False,False,True,
3635,ultram,tramadol,tramadol,True,True,
3636,tramal,tramadol,tramadol,True,True,
3637,ultram,tramadol,tramadol,True,True,
3638,tramal,tramadol,tramadol,True,True,
3639,rybix,tramadol,False,False,True,
3640,conzip,tramadol,tramadol,True,True,
3641,bromadol,tramadol,tramadol,True,False,
3642,dolol,tramadol,False,False,False,
3643,tramal,tramadol,tramadol,True,True,
3644,tradol,tramadol,ketorolac,False,True,
3645,tramundol,tramadol,False,False,False,
3646,painaid,tramadol,False,False,False,
3647,rybix,tramadol,False,False,True,
3648,zydol,tramadol,ketorolac,False,True,
3649,tramalol,tramadol,tramadol,True,True,
3650,tramacet,tramadol,tramadol,True,True,
3651,tramagetic,tramadol,False,False,True,
3652,tram_mitrex,tramadol,False,False,False,
3653,tramjet,tramadol,tramadol,True,False,
3654,zydol,tramadol,ketorolac,False,True,
3655,doljexpit,tramadol,False,False,False,
3656,ultracet,tramadol,tramadol,True,True,
3657,talwin,tramadol,pentazocine,False,False,
3658,zydol,tramadol,ketorolac,False,True,
3659,aspergum,tramadol,acetylsalicylic_acid,False,False,
3660,druacet,tramadol,False,False,False,
3661,flavay,tramadol,False,False,False,
3662,ultracet,tramadol,tramadol,True,True,
3663,tylenol_with_codeine,tramadol,codeine,False,False,
3664,vicodin,tramadol,hydrocodone,False,False,
3665,percocet,tramadol,oxycodone,False,False,
3666,endocet,tramadol,oxycodone,False,False,
3667,roxicet,tramadol,oxycodone,False,False,
3668,lortab,tramadol,hydrocodone,False,False,
3669,rybix,tramadol,False,False,True,
3670,conzip,tramadol,tramadol,True,True,
3671,dalgesic,tramadol,False,False,False,
3672,banek,tramadol,False,False,False,
3673,dolsin,tramadol,False,False,False,
3674,tramacet,tramadol,tramadol,True,True,
3675,trodon,tramadol,False,False,True,
3676,transdol,tramadol,False,False,True,
3677,tramdol,tramadol,tramadol,True,True,
3678,ultram,tramadol,tramadol,True,True,
3679,rybix,tramadol,False,False,True,
3680,lyrica,tramadol,pregabalin,False,False,
3681,gabapentin,tramadol,gabapentin,False,False,
3682,tramosol,tramadol,False,False,True,
3683,netsural,tramadol,False,False,False,
3684,trovafloxacin,tramadol,trovafloxacin,False,False,
3685,ultracet,tramadol,tramadol,True,True,
3686,zydol,tramadol,ketorolac,False,True,
3687,dromadol,tramadol,False,False,False,
3688,tramundin,tramadol,False,False,True,
3689,tradorex,tramadol,False,False,False,
3690,tramagetic,tramadol,False,False,True,
3691,tramalyn,tramadol,False,False,False,
3692,tramadin,tramadol,False,False,True,
3693,talwin,tramadol,pentazocine,False,False,
3694,tramundin,tramadol,False,False,True,
3695,tramdol,tramadol,tramadol,True,True,
3696,tramadile,tramadol,False,False,True,
3697,tramodol,tramadol,tramadol,True,True,
3698,tramorol,tramadol,False,False,False,
3699,dromadol,tramadol,False,False,False,
3700,tramal,tramadol,tramadol,True,True,
3701,tramundin,tramadol,False,False,True,
3702,tramacet,tramadol,tramadol,True,True,
3703,zydol,tramadol,ketorolac,False,True,
3704,expam,tramadol,False,False,False,
3705,ralivia,tramadol,tramadol,True,True,
3706,valtran,tramadol,False,False,False,
3707,tramidol,tramadol,tramadol,True,True,
3708,trapadol,tramadol,False,False,True,
3709,tradol,tramadol,ketorolac,False,True,
3710,traidol,tramadol,False,False,True,
3711,tralol,tramadol,False,False,False,
3712,bromadol,tramadol,tramadol,True,False,
3713,dromadol,tramadol,False,False,False,
3714,tramal,tramadol,tramadol,True,True,
3715,conzip,tramadol,tramadol,True,True,
3716,rybix_odt,tramadol,False,False,True,
3717,ryzolt,tramadol,False,False,True,
3718,topomax,tramadol,topiramate,False,False,
3719,trokendi_xr,tramadol,topiramate,False,False,
3720,z_haul,tramadol,False,False,False,
3721,zydol,tramadol,ketorolac,False,True,
3722,opioids,tramadol,oxycodone,False,False,
3723,ultradol,tramadol,False,False,False,
3724,analgesic,tramadol,False,False,False,
3725,tramsayd,tramadol,False,False,False,
3726,tramund,tramadol,False,False,False,
3727,tramytol,tramadol,False,False,True,
3728,rybix_odt,tramadol,False,False,True,
3729,conzip,tramadol,tramadol,True,True,
3730,ralivia_er,tramadol,False,True,False,
3731,fusepaq_synalgos-dc,tramadol,False,False,False,
3732,zytram,tramadol,False,False,True,
3733,tramal,tramadol,tramadol,True,True,
3734,tramedol_er,tramadol,False,True,False,
3735,tramundol,tramadol,False,False,False,
3736,tramal,tramadol,tramadol,True,True,
3737,doltran,tramadol,False,False,False,
3738,tradol,tramadol,ketorolac,False,True,
3739,tramidol,tramadol,tramadol,True,True,
3740,tramul,tramadol,False,False,True,
3741,tramoset,tramadol,False,False,True,
3742,tramidol,tramadol,tramadol,True,True,
3743,tramiel,tramadol,False,False,False,
3744,trami-dol,tramadol,False,False,True,
3745,tramiro,tramadol,False,False,False,
3746,tramisol,tramadol,False,False,True,
3747,tramnol,tramadol,False,False,True,
3748,zydol,tramadol,ketorolac,False,True,
3749,tramal,tramadol,tramadol,True,True,
3750,ultram,tramadol,tramadol,True,True,
3751,"8-methoxy-2-(3-methoxyphenyl)-3,4-dihydro-2h-1-benzopyran-6-ol",tramadol,False,False,False,
3752,gwetherington,tramadol,False,False,False,
3753,tramacet,tramadol,tramadol,True,True,
3754,tramal,tramadol,tramadol,True,True,
3755,ultram,tramadol,tramadol,True,True,
3756,rybix,tramadol,False,False,True,
3757,conzip,tramadol,tramadol,True,True,
3758,zydol,tramadol,ketorolac,False,True,
3759,toradol,tramadol,ketorolac,False,False,
3760,zydol,tramadol,ketorolac,False,True,
3761,tradonal,tramadol,False,False,False,
3762,ryzolt,tramadol,False,False,True,
3763,ultram,tramadol,tramadol,True,True,
3764,conzip,tramadol,tramadol,True,True,
3765,trample,tramadol,False,False,False,
3766,trammel,tramadol,False,False,False,
3767,tramper,tramadol,False,False,False,
3768,trap,tramadol,False,False,False,
3769,tromp,tramadol,False,False,False,
3770,trudge,tramadol,False,False,False,
3771,slog,tramadol,False,False,False,
3772,tramal,tramadol,tramadol,True,True,
3773,dromadol,tramadol,False,False,False,
3774,rybix,tramadol,False,False,True,
3775,conzip,tramadol,tramadol,True,True,
3776,ryzolt,tramadol,False,False,True,
3777,endocet,tramadol,oxycodone,False,False,
3778,zydol,tramadol,ketorolac,False,True,
3779,duradol,tramadol,False,False,False,
3780,painaid,tramadol,False,False,False,
3781,tramjet,tramadol,tramadol,True,False,
3782,topalgic,tramadol,False,False,True,
3783,tramadol_hydrochloride,tramadol,tramadol,True,True,
3784,zydol,tramadol,ketorolac,False,True,
3785,dyhidram,tramadol,False,False,False,
3786,revm,tramadol,False,False,False,
