,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
2463,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2464,deoxyephedrine,amphetamine,False,False,False,
2465,methamphetamine,amphetamine,methamphetamine,False,False,
2466,methamphetamine_hydrochloride,amphetamine,methamphetamine,False,False,
2467,methamphetamine_sulfate,amphetamine,False,False,True,
2468,metamphetamine,amphetamine,methamphetamine,False,True,
2469,speed,amphetamine,False,False,False,
2470,amphetimines,amphetamine,amphetamine,True,False,
2471,amphetamines,amphetamine,dextroamphetamine,False,True,
2472,speed,amphetamine,False,False,False,
2473,amphetamin,amphetamine,amphetamine,True,True,
2474,amfetamin,amphetamine,amphetamine,True,True,
2475,amphetimine,amphetamine,amphetamine,True,True,
2476,metamphetamine,amphetamine,methamphetamine,False,True,
2477,speed,amphetamine,False,False,False,
2478,uppers,amphetamine,False,False,False,
2479,amfetamine,amphetamine,amphetamine,True,True,
2480,methamphetamine,amphetamine,methamphetamine,False,False,
2481,speed,amphetamine,False,False,False,
2482,uppers,amphetamine,False,False,False,
2483,benzedrine,amphetamine,False,False,True,
2484,desoxyephedrine,amphetamine,methamphetamine,False,False,
2485,dexamphetamine,amphetamine,dextroamphetamine,False,True,
2486,dex_amphetamine,amphetamine,False,True,True,
2487,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2488,methamphetamine,amphetamine,methamphetamine,False,False,
2489,methamphetamine_hydrochloride,amphetamine,methamphetamine,False,False,
2490,methedrine,amphetamine,ephedrine,False,False,
2491,amphetamine_salt_combo,amphetamine,False,True,True,
2492,amfetamine,amphetamine,amphetamine,True,True,
2493,amfetamin,amphetamine,amphetamine,True,True,
2494,anfetamina,amphetamine,False,False,True,
2495,benshiophene,amphetamine,False,False,False,
2496,benzfetamine,amphetamine,False,False,True,
2497,cathinone,amphetamine,cathinone,False,True,
2498,chlorophenylpiperazine,amphetamine,m-chlorophenylpiperazine,False,True,
2499,dexedrine,amphetamine,dextroamphetamine,False,True,
2500,speed,amphetamine,False,False,False,
2501,amfetamine,amphetamine,amphetamine,True,True,
2502,methamphetamine,amphetamine,methamphetamine,False,False,
2503,amfetamines,amphetamine,amphetamine,True,True,
2504,amphetimines,amphetamine,amphetamine,True,False,
2505,anphetemines,amphetamine,False,False,True,
2506,a-phenyl-2-propanolamine,amphetamine,False,False,False,
2507,uppers,amphetamine,False,False,False,
2508,speed,amphetamine,False,False,False,
2509,amfetamine,amphetamine,amphetamine,True,True,
2510,amphetimine,amphetamine,amphetamine,True,True,
2511,amfetamine,amphetamine,amphetamine,True,True,
2512,ampetamine,amphetamine,amphetamine,True,True,
2513,ampetamines,amphetamine,amphetamine,True,True,
2514,ampetaminoes,amphetamine,False,False,False,
2515,ampetaminous,amphetamine,False,False,False,
2516,amfetamine,amphetamine,amphetamine,True,True,
2517,methamphetamines,amphetamine,methamphetamine,False,False,
2518,amfetamine,amphetamine,amphetamine,True,True,
2519,amphetamaine,amphetamine,False,False,True,
2520,ampetamines,amphetamine,amphetamine,True,True,
2521,amphetans,amphetamine,False,False,False,
2522,amfetamin,amphetamine,amphetamine,True,True,
2523,amfetamine,amphetamine,amphetamine,True,True,
2524,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2525,dexamphetamine,amphetamine,dextroamphetamine,False,True,
2526,methamphetamine,amphetamine,methamphetamine,False,False,
2527,adzenys,amphetamine,False,False,True,
2528,dyanavel,amphetamine,amphetamine,True,True,
2529,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2530,procentra,amphetamine,dextroamphetamine,False,True,
2531,evekeo,amphetamine,amphetamine,True,True,
2532,zenzedi,amphetamine,dextroamphetamine,False,True,
2533,dexedrine,amphetamine,dextroamphetamine,False,True,
2534,amfetamine,amphetamine,amphetamine,True,True,
2535,amphetaminum,amphetamine,False,False,False,
2536,dexamphetamine,amphetamine,dextroamphetamine,False,True,
2537,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2538,methamphetamine,amphetamine,methamphetamine,False,False,
2539,methylamphetamine,amphetamine,methamphetamine,False,True,
2540,speed,amphetamine,False,False,False,
2541,bomphetamine,amphetamine,False,False,False,
2542,bzp,amphetamine,False,False,False,
2543,cathinone,amphetamine,cathinone,False,True,
2544,clenbuterol,amphetamine,clenbuterol,False,False,
2545,cyprodenate,amphetamine,False,False,True,
2546,dexfenfluramine,amphetamine,dexfenfluramine,False,False,
2547,diethylpropion,amphetamine,diethylpropion,False,False,
2548,dimethylphenidate,amphetamine,dexmethylphenidate,False,False,
2549,ephedrine,amphetamine,ephedrine,False,False,
2550,fenethylline,amphetamine,fenethylline,False,True,
2551,fenfluramine,amphetamine,fenfluramine,False,False,
2552,levomethamphetamine,amphetamine,levmetamfetamine,False,True,
2553,mefenorex,amphetamine,False,False,True,
2554,methadone,amphetamine,methadone,False,False,
2555,methamphetamine,amphetamine,methamphetamine,False,False,
2556,methamfetamine,amphetamine,methamphetamine,False,True,
2557,methylenedioxymethamphetamine,amphetamine,midomafetamine,False,False,
2558,methylphenidate,amphetamine,methylphenidate,False,False,
2559,paraxanthine,amphetamine,False,False,False,
2560,phenethylamine,amphetamine,phenethylamine,False,True,
2561,phenmetrazine,amphetamine,phenmetrazine,False,True,
2562,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
2563,pipradrol,amphetamine,pipradrol,False,False,
2564,propylhexedrine,amphetamine,propylhexedrine,False,True,
2565,selegiline,amphetamine,selegiline,False,True,
2566,tranylcypromine,amphetamine,tranylcypromine,False,False,
2567,tyrosine,amphetamine,d-tyrosine,False,False,
2568,ampheterene,amphetamine,False,False,False,
2569,ampheterene_hydrochloride,amphetamine,False,False,False,
2570,amphetmine,amphetamine,amphetamine,True,True,
2571,amfetamine,amphetamine,amphetamine,True,True,
2572,amfetamine_hydrochloride,amphetamine,False,True,False,
2573,amineptine,amphetamine,amineptine,False,False,
2574,benzedrine,amphetamine,False,False,True,
2575,dexamphetamine,amphetamine,dextroamphetamine,False,True,
2576,dexamfetamine,amphetamine,dextroamphetamine,False,True,
2577,dexedrine,amphetamine,dextroamphetamine,False,True,
2578,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2579,methylamphetamine,amphetamine,methamphetamine,False,True,
2580,methamphetamine,amphetamine,methamphetamine,False,False,
2581,methamphetamine_hydrochloride,amphetamine,methamphetamine,False,False,
2582,methamfetamine,amphetamine,methamphetamine,False,True,
2583,phenethylamine,amphetamine,phenethylamine,False,True,
2584,phenmetrazine,amphetamine,phenmetrazine,False,True,
2585,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
2586,propecia,amphetamine,finasteride,False,False,
2587,selegiline,amphetamine,selegiline,False,True,
2588,dexedrine,amphetamine,dextroamphetamine,False,True,
2589,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
2590,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2591,vyvanse,amphetamine,lisdexamfetamine,False,False,
2592,dexedrine,amphetamine,dextroamphetamine,False,True,
2593,methamphetamine,amphetamine,methamphetamine,False,False,
2594,provigil,amphetamine,modafinil,False,False,
2595,ritalin,amphetamine,methylphenidate,False,False,
2596,vyvanse,amphetamine,lisdexamfetamine,False,False,
2597,speed,amphetamine,False,False,False,
2598,uppers,amphetamine,False,False,False,
2599,amphetomine,amphetamine,False,False,True,
2600,amphetomines,amphetamine,False,False,True,
2601,cathinone,amphetamine,cathinone,False,True,
2602,dexamphetamine,amphetamine,dextroamphetamine,False,True,
2603,methamphetamine,amphetamine,methamphetamine,False,False,
2604,metamphetemine,amphetamine,False,False,True,
2605,phenmetrazine,amphetamine,phenmetrazine,False,True,
2606,10-hydroxy-2-dimethylaminoethamphetamine,amphetamine,False,False,False,
2607,bennies,amphetamine,False,False,True,
2608,black_beauties,amphetamine,False,False,True,
2609,blue_devils,amphetamine,False,False,False,
2610,crosses,amphetamine,False,False,False,
2611,hearts,amphetamine,False,False,True,
2612,lovin’_things,amphetamine,False,False,False,
2613,meth,amphetamine,methamphetamine,False,False,
2614,poverty's_treasures,amphetamine,False,False,False,
2615,speed,amphetamine,False,False,False,
2616,amfetamine,amphetamine,amphetamine,True,True,
2617,anphetamines,amphetamine,amphetamine,True,False,
2618,aphetamine,amphetamine,amphetamine,True,True,
2619,aphetamines,amphetamine,amphetamine,True,True,
2620,bennies,amphetamine,False,False,True,
2621,black_beauties,amphetamine,False,False,True,
2622,brain_candy,amphetamine,False,False,False,
2623,conejos,amphetamine,False,False,False,
2624,speed,amphetamine,False,False,False,
2625,uppers,amphetamine,False,False,False,
2626,amphetamines,amphetamine,dextroamphetamine,False,True,
2627,amfétamines,amphetamine,False,False,True,
2628,amfetamíny,amphetamine,False,False,False,
2629,amphetamīna,amphetamine,False,False,False,
2630,amfetams,amphetamine,False,False,False,
2631,amphetamūns,amphetamine,False,False,False,
2632,amfetamines,amphetamine,amphetamine,True,True,
2633,amphetomines,amphetamine,False,False,True,
2634,speed,amphetamine,False,False,False,
2635,uppers,amphetamine,False,False,False,
2636,meth,amphetamine,methamphetamine,False,False,
2637,crystal_meth,amphetamine,methamphetamine,False,True,
2638,speed,amphetamine,False,False,False,
2639,uppers,amphetamine,False,False,False,
2640,crank,amphetamine,False,False,False,
2641,batu,amphetamine,False,False,False,
2642,flash,amphetamine,False,False,False,
2643,methamphetamines,amphetamine,methamphetamine,False,False,
2644,ampetamine,amphetamine,amphetamine,True,True,
2645,amfetamine,amphetamine,amphetamine,True,True,
2646,amp,amphetamine,False,False,False,
2647,speedy,amphetamine,False,False,True,
2648,uppers,amphetamine,False,False,False,
2649,dexies,amphetamine,dextroamphetamine,False,False,
2650,wake_ups,amphetamine,False,False,False,
2651,amphetimine,amphetamine,amphetamine,True,True,
2652,amphetomine,amphetamine,False,False,True,
2653,amfetamine,amphetamine,amphetamine,True,True,
2654,amphetamine_sulfate,amphetamine,amphetamine,True,True,
2655,amfetamine,amphetamine,amphetamine,True,True,
2656,amphetin,amphetamine,False,False,True,
2657,amfetinum,amphetamine,False,False,False,
2658,amfetamine,amphetamine,amphetamine,True,True,
2659,methamphetaime,amphetamine,methamphetamine,False,False,
2660,amphetamine_sulfate,amphetamine,amphetamine,True,True,
2661,benzedrine,amphetamine,False,False,True,
2662,desoxyn,amphetamine,methamphetamine,False,True,
2663,dexedrine,amphetamine,dextroamphetamine,False,True,
2664,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
2665,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2666,amfetamine,amphetamine,amphetamine,True,True,
2667,amphetamine_sulfate,amphetamine,amphetamine,True,True,
2668,methamphetamine_hydrochloride,amphetamine,methamphetamine,False,False,
2669,amfetamine,amphetamine,amphetamine,True,True,
2670,amphetamine_hydrochloride,amphetamine,False,True,True,
2671,amfetamine,amphetamine,amphetamine,True,True,
2672,methamphetamine,amphetamine,methamphetamine,False,False,
2673,phenamine,amphetamine,False,False,False,
2674,ephedrine,amphetamine,ephedrine,False,False,
2675,amfetamines,amphetamine,amphetamine,True,True,
2676,amphetans,amphetamine,False,False,False,
2677,methamphetamine,amphetamine,methamphetamine,False,False,
2678,amphetomine,amphetamine,False,False,True,
2679,amphetomines,amphetamine,False,False,True,
2680,amphet,amphetamine,False,False,True,
2681,amphetamine_sulphate,amphetamine,False,True,True,
2682,amphetamine_salt,amphetamine,False,True,True,
2683,speed,amphetamine,False,False,False,
2684,uppers,amphetamine,False,False,False,
2685,dexedrine,amphetamine,dextroamphetamine,False,True,
2686,speed,amphetamine,False,False,False,
2687,methamphetamines,amphetamine,methamphetamine,False,False,
2688,amfetamine,amphetamine,amphetamine,True,True,
2689,amphetamin,amphetamine,amphetamine,True,True,
2690,ampetamine,amphetamine,amphetamine,True,True,
2691,amfetamin,amphetamine,amphetamine,True,True,
2692,amfetamine,amphetamine,amphetamine,True,True,
2693,amphetamine_sulphate,amphetamine,False,True,True,
2694,dexamphetamine,amphetamine,dextroamphetamine,False,True,
2695,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2696,methamphetamine,amphetamine,methamphetamine,False,False,
2697,methylamphetamine,amphetamine,methamphetamine,False,True,
2698,speed,amphetamine,False,False,False,
2699,amphethamine,amphetamine,amphetamine,True,True,
2700,amfetamine,amphetamine,amphetamine,True,True,
2701,amphethamine,amphetamine,amphetamine,True,True,
2702,amfetamine,amphetamine,amphetamine,True,True,
2703,amphetaminedihydrochloride,amphetamine,False,False,False,
2704,amphetaminopropylbenzene,amphetamine,False,False,False,
2705,amphetaminoethoxypropane,amphetamine,False,False,False,
2706,amphetaminomethylenedioxyphenethylamine,amphetamine,False,False,False,
2707,fenetamine,amphetamine,False,False,False,
2708,deoxyamphetamine,amphetamine,False,False,False,
2709,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2710,methamphetamine,amphetamine,methamphetamine,False,False,
2711,methylenedioxymethamphetamine,amphetamine,midomafetamine,False,False,
2712,phenethylamine,amphetamine,phenethylamine,False,True,
2713,amphetatory,amphetamine,False,False,False,
2714,ampounded,amphetamine,False,False,False,
2715,amphetamine_sulphate,amphetamine,False,True,True,
2716,dexamphetamine,amphetamine,dextroamphetamine,False,True,
2717,amfetamine,amphetamine,amphetamine,True,True,
2718,methamphetamine,amphetamine,methamphetamine,False,False,
2719,amphetamine_sulphate,amphetamine,False,True,True,
2720,speed,amphetamine,False,False,False,
2721,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2722,adderall,amphetamine,amphetamine,True,True,
2723,vyvanse,amphetamine,lisdexamfetamine,False,False,
2724,dexedrine,amphetamine,dextroamphetamine,False,True,
2725,desoxyn,amphetamine,methamphetamine,False,True,
2726,methamphetmine,amphetamine,methamphetamine,False,False,
2727,amfetamine,amphetamine,amphetamine,True,True,
2728,methamphetamine,amphetamine,methamphetamine,False,False,
2729,methylamine,amphetamine,methylamine,False,True,
2730,adderall,amphetamine,amphetamine,True,True,
2731,desoxyn,amphetamine,methamphetamine,False,True,
2732,vyvanse,amphetamine,lisdexamfetamine,False,False,
2733,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2734,concerta,amphetamine,methylphenidate,False,False,
2735,ritalin,amphetamine,methylphenidate,False,False,
2736,strattera,amphetamine,atomoxetine,False,False,
2737,amphetamine_sulphate,amphetamine,False,True,True,
2738,dexamphetamine,amphetamine,dextroamphetamine,False,True,
2739,amfetamines,amphetamine,amphetamine,True,True,
2740,despertol,amphetamine,False,False,False,
2741,duromine,amphetamine,phentermine,False,False,
2742,fenfezin,amphetamine,False,False,False,
2743,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2744,methamphetamine,amphetamine,methamphetamine,False,False,
2745,phentermine,amphetamine,phentermine,False,True,
2746,amphetamine_sulphate,amphetamine,False,True,True,
2747,benzedrine,amphetamine,False,False,True,
2748,dexamphetamine,amphetamine,dextroamphetamine,False,True,
2749,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
2750,methamphetamine,amphetamine,methamphetamine,False,False,
2751,methylamphetamine,amphetamine,methamphetamine,False,True,
2752,ampetamines,amphetamine,amphetamine,True,True,
2753,ampedamine,amphetamine,False,False,True,
2754,amphet,amphetamine,False,False,True,
2755,amfetamine,amphetamine,amphetamine,True,True,
2756,amfetamines,amphetamine,amphetamine,True,True,
2757,amphetimine,amphetamine,amphetamine,True,True,
2758,amphetramine,amphetamine,False,False,True,
2759,amphetomine,amphetamine,False,False,True,
2760,amphettyline,amphetamine,False,False,False,
2761,amphenyline,amphetamine,False,False,False,
2762,anfetamin,amphetamine,False,False,True,
2763,anfetamina,amphetamine,False,False,True,
2764,amp,amphetamine,False,False,False,
2765,ampehtamines,amphetamine,False,False,True,
2766,ampetamin,amphetamine,False,False,True,
