,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
3648,lorazepam,lorazepam,lorazepam,True,True,
3649,lorsban,lorazepam,buprenorphine,False,False,
3650,ativan,lorazepam,lorazepam,True,True,
3651,mylan,lorazepam,False,False,False,
3652,apo-lorazepam,lorazepam,False,False,True,
3653,lorabid,lorazepam,False,False,True,
3654,novazam,lorazepam,False,False,False,
3655,ravatrol,lorazepam,False,False,False,
3656,tranquinal,lorazepam,False,False,False,
3657,pfizer,lorazepam,False,False,False,
3658,orazepam,lorazepam,False,False,True,
3659,razepam,lorazepam,False,False,True,
3660,lorazapams,lorazepam,lorazepam,True,True,
3661,lorzepam,lorazepam,lorazepam,True,True,
3662,lorzepams,lorazepam,False,False,True,
3663,ativan,lorazepam,lorazepam,True,True,
3664,ativan,lorazepam,lorazepam,True,True,
3665,loraham,lorazepam,False,False,False,
3666,loranet,lorazepam,False,False,False,
3667,orapam,lorazepam,False,False,False,
3668,zepam,lorazepam,False,False,False,
3669,orapam,lorazepam,False,False,False,
3670,rimapam,lorazepam,False,False,False,
3671,tazepan,lorazepam,False,False,False,
3672,loramet,lorazepam,False,False,False,
3673,orap,lorazepam,pimozide,False,False,
3674,apo-lorazepam,lorazepam,False,False,True,
3675,ativan,lorazepam,lorazepam,True,True,
3676,luresatom,lorazepam,False,False,False,
3677,lorazepan,lorazepam,lorazepam,True,True,
3678,lorazepon,lorazepam,False,False,False,
3679,lorazepumb,lorazepam,False,False,False,
3680,lurasatom,lorazepam,False,False,False,
3681,lorapam,lorazepam,False,False,True,
3682,lorazepan,lorazepam,lorazepam,True,True,
3683,lorazepanes,lorazepam,False,False,False,
3684,lor_paper,lorazepam,False,False,False,
3685,lor,lorazepam,False,False,False,
3686,lorazepan,lorazepam,lorazepam,True,True,
3687,lorazepon,lorazepam,False,False,False,
3688,lorazapine,lorazepam,False,False,True,
3689,loracepam,lorazepam,False,False,True,
3690,loxapine,lorazepam,loxapine,False,False,
3691,meltabs,lorazepam,False,False,False,
3692,tranquilizers,lorazepam,False,False,False,
3693,lorazipam,lorazepam,lorazepam,True,True,
3694,lorazapam,lorazepam,lorazepam,True,True,
3695,lorazepan,lorazepam,lorazepam,True,True,
3696,lorazapin,lorazepam,False,False,True,
3697,lerazepam,lorazepam,False,False,True,
3698,lirazepam,lorazepam,False,False,True,
3699,lorazepams,lorazepam,lorazepam,True,True,
3700,lorazeapam,lorazepam,False,False,True,
3701,lrazepam,lorazepam,False,False,True,
3702,lorzepam,lorazepam,lorazepam,True,True,
3703,lorapam,lorazepam,False,False,True,
3704,ativan,lorazepam,lorazepam,True,True,
3705,orazepam,lorazepam,False,False,True,
3706,arazepam,lorazepam,False,False,False,
3707,lorazepam,lorazepam,lorazepam,True,True,
3708,alprazolam,lorazepam,alprazolam,False,False,
3709,clonazepam,lorazepam,clonazepam,False,False,
3710,diazepam,lorazepam,diazepam,False,False,
3711,zolpidem,lorazepam,zolpidem,False,False,
3712,loram,lorazepam,False,False,False,
3713,orfidal,lorazepam,False,False,True,
3714,ativan,lorazepam,lorazepam,True,True,
3715,lorazepam,lorazepam,lorazepam,True,True,
3716,azolam,lorazepam,acetazolamide,False,False,
3717,loraz,lorazepam,chlorhexadol,False,True,
3718,oralam,lorazepam,False,False,False,
3719,tavor,lorazepam,False,False,False,
3720,ativan,lorazepam,lorazepam,True,True,
3721,lorazapam,lorazepam,lorazepam,True,True,
3722,loracepam,lorazepam,False,False,True,
3723,lorazapamum,lorazepam,False,False,False,
3724,ativan,lorazepam,lorazepam,True,True,
3725,lorzepam,lorazepam,lorazepam,True,True,
3726,lorazepan,lorazepam,lorazepam,True,True,
3727,lorazepom,lorazepam,False,False,True,
3728,lorazepum,lorazepam,False,False,True,
3729,loraepam,lorazepam,False,False,True,
3730,orapam,lorazepam,False,False,False,
3731,lorzepam,lorazepam,lorazepam,True,True,
3732,lorzepam,lorazepam,lorazepam,True,True,
3733,loazepam,lorazepam,False,False,True,
3734,loraspam,lorazepam,False,False,True,
3735,lorazpam,lorazepam,False,False,True,
3736,lorapam,lorazepam,False,False,True,
3737,loramipam,lorazepam,False,False,False,
3738,lorazepima,lorazepam,False,False,False,
3739,lorazepanam,lorazepam,False,False,False,
3740,lora_dun,lorazepam,False,False,False,
3741,lmf,lorazepam,False,False,False,
3742,lopaz,lorazepam,False,False,False,
3743,lolazepam,lorazepam,False,False,True,
3744,lozapam,lorazepam,False,False,True,
3745,loraze,lorazepam,False,False,True,
3746,alzapam,lorazepam,False,False,False,
3747,anxiosec,lorazepam,False,False,False,
3748,ativan,lorazepam,lorazepam,True,True,
3749,calmosec,lorazepam,False,False,False,
3750,convul,lorazepam,False,False,False,
3751,dalmane,lorazepam,flurazepam,False,False,
3752,dex-lorazepam,lorazepam,False,False,False,
3753,lorazapine,lorazepam,False,False,True,
3754,lurasidone,lorazepam,lurasidone,False,False,
3755,tranquilizers,lorazepam,False,False,False,
3756,hypnotics,lorazepam,zolpidem,False,False,
3757,anxiolytics,lorazepam,False,False,False,
3758,sedatives,lorazepam,False,False,False,
3759,lorazepan,lorazepam,lorazepam,True,True,
3760,lorazepanes,lorazepam,False,False,False,
3761,lorazepanes,lorazepam,False,False,False,
3762,lorazepaning,lorazepam,False,False,False,
3763,alazepam,lorazepam,False,False,False,
3764,ativan,lorazepam,lorazepam,True,True,
3765,orazepam,lorazepam,False,False,True,
3766,lorazepam,lorazepam,lorazepam,True,True,
3767,ativan,lorazepam,lorazepam,True,True,
3768,lorazopine,lorazepam,False,False,False,
3769,loracepam,lorazepam,False,False,True,
3770,loracepime,lorazepam,False,False,False,
3771,lorapam,lorazepam,False,False,True,
3772,lorazepoxide,lorazepam,False,False,False,
3773,lorazepan,lorazepam,lorazepam,True,True,
3774,washinton,lorazepam,False,False,False,
3775,lorzapam,lorazepam,lorazepam,True,True,
3776,lorazepum,lorazepam,False,False,True,
3777,telax,lorazepam,False,False,False,
3778,tranxene,lorazepam,clorazepate,False,False,
3779,valium,lorazepam,diazepam,False,False,
3780,xanax,lorazepam,alprazolam,False,False,
3781,ativan,lorazepam,lorazepam,True,True,
3782,tranxene,lorazepam,clorazepate,False,False,
3783,xanax,lorazepam,alprazolam,False,False,
3784,klonopin,lorazepam,clonazepam,False,False,
3785,valium,lorazepam,diazepam,False,False,
3786,librium,lorazepam,chlordiazepoxide,False,False,
3787,ativan,lorazepam,lorazepam,True,True,
3788,tranquilizers,lorazepam,False,False,False,
3789,orap,lorazepam,pimozide,False,False,
3790,tranxene,lorazepam,clorazepate,False,False,
3791,amiproxan,lorazepam,False,False,False,
3792,ansiolin,lorazepam,False,False,False,
3793,atensine,lorazepam,False,False,False,
3794,bromazepan,lorazepam,bromazepam,False,False,
3795,clorazepate,lorazepam,clorazepate,False,False,
3796,ativan,lorazepam,lorazepam,True,True,
3797,lorazepran,lorazepam,False,False,True,
3798,lorazeprax,lorazepam,False,False,False,
3799,lorazepro,lorazepam,False,False,False,
3800,lorazeprone,lorazepam,False,False,False,
3801,lorabenz,lorazepam,False,False,True,
3802,loranoz,lorazepam,False,False,False,
3803,loram,lorazepam,False,False,False,
3804,orapam,lorazepam,False,False,False,
3805,loraved,lorazepam,False,False,False,
3806,loraphine,lorazepam,False,False,False,
3807,lorazbad,lorazepam,False,False,False,
3808,lorazepan,lorazepam,lorazepam,True,True,
3809,loropazam,lorazepam,False,False,False,
3810,lorazolam,lorazepam,False,False,True,
3811,lopazepam,lorazepam,False,False,True,
3812,lorapazam,lorazepam,False,False,True,
3813,lapazepam,lorazepam,False,False,False,
3814,lorazolam,lorazepam,False,False,True,
3815,loraz,lorazepam,chlorhexadol,False,True,
3816,lorazolam,lorazepam,False,False,True,
3817,lorazepamum,lorazepam,False,False,True,
3818,lorjepam,lorazepam,False,False,False,
3819,lorpazepam,lorazepam,False,False,False,
3820,lorazepon,lorazepam,False,False,False,
3821,lorapazepam,lorazepam,False,False,False,
3822,lorsazepam,lorazepam,False,False,False,
3823,larazepam,lorazepam,False,False,True,
3824,loxapam,lorazepam,False,False,False,
3825,lorazeapam,lorazepam,False,False,True,
3826,lorajepam,lorazepam,False,False,True,
3827,lorapam,lorazepam,False,False,True,
3828,loraspam,lorazepam,False,False,True,
3829,lorazopam,lorazepam,lorazepam,True,True,
3830,lorapazam,lorazepam,False,False,True,
3831,lorazolam,lorazepam,False,False,True,
3832,orap,lorazepam,pimozide,False,False,
3833,tranquilizers,lorazepam,False,False,False,
3834,lorazepan,lorazepam,lorazepam,True,True,
3835,lorasaepam,lorazepam,False,False,False,
3836,lorazeapam,lorazepam,False,False,True,
3837,lorapazepam,lorazepam,False,False,False,
3838,lorapesapam,lorazepam,False,False,False,
3839,lorazepan,lorazepam,lorazepam,True,True,
3840,ativan,lorazepam,lorazepam,True,True,
3841,sedative,lorazepam,False,False,False,
3842,lorabenz,lorazepam,False,False,True,
3843,loraghd,lorazepam,False,False,False,
3844,loram,lorazepam,False,False,False,
3845,lorans,lorazepam,False,False,False,
3846,azepam,lorazepam,oxazepam,False,True,
3847,lorazepan,lorazepam,lorazepam,True,True,
3848,lorazepam_hydrochloride,lorazepam,False,True,False,
3849,lorazepam_tartrate,lorazepam,False,True,False,
3850,lorazepam_oxazepam,lorazepam,False,True,True,
3851,lorazepam_zepax,lorazepam,False,True,False,
3852,lorazepam_diazepam,lorazepam,False,True,False,
3853,lorazapan,lorazepam,lorazepam,True,True,
3854,lorazepran,lorazepam,False,False,True,
3855,lorazeprax,lorazepam,False,False,False,
3856,lorazeprid,lorazepam,False,False,False,
3857,lorazeprin,lorazepam,False,False,False,
3858,lorazepsin,lorazepam,False,False,False,
3859,lorazepsyl,lorazepam,False,False,False,
3860,lorazeptin,lorazepam,False,False,False,
3861,clobazam,lorazepam,clobazam,False,False,
3862,diazepam,lorazepam,diazepam,False,False,
3863,chlordiazepoxide,lorazepam,chlordiazepoxide,False,False,
3864,oxazepam,lorazepam,oxazepam,False,True,
3865,alprazolam,lorazepam,alprazolam,False,False,
3866,buspirone,lorazepam,buspirone,False,False,
3867,zolpidem,lorazepam,zolpidem,False,False,
3868,tranxene,lorazepam,clorazepate,False,False,
3869,xanax,lorazepam,alprazolam,False,False,
3870,klonopin,lorazepam,clonazepam,False,False,
3871,valium,lorazepam,diazepam,False,False,
3872,librium,lorazepam,chlordiazepoxide,False,False,
3873,halcion,lorazepam,triazolam,False,False,
3874,restoril,lorazepam,temazepam,False,False,
3875,ativan,lorazepam,lorazepam,True,True,
3876,lorazetam,lorazepam,False,False,True,
3877,azepam,lorazepam,oxazepam,False,True,
3878,tranzene,lorazepam,clorazepate,False,False,
3879,loprazolam,lorazepam,loprazolam,False,True,
3880,azepam,lorazepam,oxazepam,False,True,
3881,clonazepam,lorazepam,clonazepam,False,False,
3882,diazepam,lorazepam,diazepam,False,False,
3883,flurazepam,lorazepam,flurazepam,False,False,
3884,halazepam,lorazepam,halazepam,False,False,
3885,ketazolam,lorazepam,False,False,False,
3886,loprazolam,lorazepam,loprazolam,False,True,
3887,medazepam,lorazepam,temazepam,False,False,
3888,midazolam,lorazepam,midazolam,False,False,
3889,oxazepam,lorazepam,oxazepam,False,True,
3890,prazepam,lorazepam,prazepam,False,False,
3891,quazepam,lorazepam,quazepam,False,False,
3892,temazepam,lorazepam,temazepam,False,False,
3893,triazolam,lorazepam,triazolam,False,False,
3894,uprazolam,lorazepam,False,False,False,
3895,alfadol,lorazepam,False,False,False,
3896,alzapam,lorazepam,False,False,False,
3897,ativan,lorazepam,lorazepam,True,True,
3898,orazepam,lorazepam,False,False,True,
3899,lorazeprom,lorazepam,False,False,False,
3900,lorazipram,lorazepam,False,False,True,
3901,lorispam,lorazepam,False,False,False,
3902,ativan,lorazepam,lorazepam,True,True,
3903,lorsazepam,lorazepam,False,False,False,
3904,lorazarepam,lorazepam,False,False,False,
3905,lorazepram,lorazepam,lorazepam,True,True,
3906,loraz,lorazepam,chlorhexadol,False,True,
3907,lorazepan,lorazepam,lorazepam,True,True,
3908,lorazepamum,lorazepam,False,False,True,
3909,loripam,lorazepam,False,False,True,
3910,lorazapam,lorazepam,lorazepam,True,True,
3911,loprazolam,lorazepam,loprazolam,False,True,
3912,benzodiazepam,lorazepam,False,False,False,
3913,dalmane,lorazepam,flurazepam,False,False,
3914,halcion,lorazepam,triazolam,False,False,
3915,librium,lorazepam,chlordiazepoxide,False,False,
3916,prosom,lorazepam,estazolam,False,True,
3917,restoril,lorazepam,temazepam,False,False,
3918,tranxene,lorazepam,clorazepate,False,False,
3919,xanax,lorazepam,alprazolam,False,False,
3920,zepose,lorazepam,False,False,False,
3921,ativan,lorazepam,lorazepam,True,True,
3922,ativan,lorazepam,lorazepam,True,True,
3923,lorazepanes,lorazepam,False,False,False,
3924,lorazepame,lorazepam,False,False,True,
3925,lorazepan,lorazepam,lorazepam,True,True,
3926,serax,lorazepam,oxazepam,False,True,
3927,tranxene,lorazepam,clorazepate,False,False,
3928,xanax,lorazepam,alprazolam,False,False,
3929,klonopin,lorazepam,clonazepam,False,False,
3930,valium,lorazepam,diazepam,False,False,
3931,librium,lorazepam,chlordiazepoxide,False,False,
3932,restoril,lorazepam,temazepam,False,False,
3933,dalmane,lorazepam,flurazepam,False,False,
3934,estazolam,lorazepam,estazolam,False,False,
3935,halcion,lorazepam,triazolam,False,False,
3936,proverb,lorazepam,False,False,False,
3937,tranxene,lorazepam,clorazepate,False,False,
3938,xanax,lorazepam,alprazolam,False,False,
3939,zolpidem,lorazepam,zolpidem,False,False,
3940,orflammatories,lorazepam,False,False,False,
3941,ativan,lorazepam,lorazepam,True,True,
3942,ativan,lorazepam,lorazepam,True,True,
